"","X.1","X","S_ID","S_gend","S_SES","num_tchrs","phys","tchr1","tchr2","tchr3","tchr4","tchr5","tchr6","tchr7","tchr8","tchr9","tchr10","tchr11","tchr12","w1","w2","w3","w4","w5","w6","w7","w8","w9","w10","w11","w12","Math","t10_exp","t1_exp","t2_exp","t3_exp","t4_exp","t5_exp","t6_exp","t7_exp","t8_exp","t9_exp","t11_exp","t12_exp","phys_tchr","SAT_M","female","NB"
"3072",3072,3072,3072,0,12.6459203528466,5,0,19,16,31,45,25,0,0,0,0,0,0,0,0.2,0.2,0.2,0.2,0.2,0,0,0,0,0,0,0,380.372306982331,0,13.9804579273837,12.6418455693281,11.3233010955249,8.63967659646806,11.0426857338776,0,0,0,0,0,0,0,330,1,0
"3073",3073,3073,3073,0,11.4768284096564,2,1,56,25,0,0,0,0,0,0,0,0,0,0,0.5,0.5,0,0,0,0,0,0,0,0,0,0,557.053083258692,0,11.2095714437702,11.0426857338776,0,0,0,0,0,0,0,0,0,22,751,1,0
"3074",3074,3074,3074,1,9.0113893658764,5,0,1,4,30,19,35,0,0,0,0,0,0,0,0.2,0.2,0.2,0.2,0.2,0,0,0,0,0,0,0,369.29811322322,0,8.98849581602542,6.76306352594885,10.1384996975031,13.9804579273837,11.8696938380526,0,0,0,0,0,0,0,412,0,0
"3075",3075,3075,3075,1,11.7244889203947,1,0,47,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,382.933895381384,0,7.17406798003331,0,0,0,0,0,0,0,0,0,0,0,354,0,0
"3076",3076,3076,3076,1,11.744919291512,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,481.27401517353,0,8.98849581602542,0,0,0,0,0,0,0,0,0,0,0,700,0,0
"3077",3077,3077,3077,0,12.1496752170742,1,1,7,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,445.374076507742,0,10.945642594976,0,0,0,0,0,0,0,0,0,0,18,628,1,0
"3078",3078,3078,3078,1,14.5321471167738,2,0,7,50,0,0,0,0,0,0,0,0,0,0,0.5,0.5,0,0,0,0,0,0,0,0,0,0,439.749670606686,0,10.945642594976,11.1255603693714,0,0,0,0,0,0,0,0,0,0,522,0,0
"3079",3079,3079,3079,1,13.4553507517279,3,0,56,10,33,0,0,0,0,0,0,0,0,0,0.33,0.33,0.33,0,0,0,0,0,0,0,0,0,366.698868586726,0,11.2095714437702,8.80820170856509,9.91540359655629,0,0,0,0,0,0,0,0,0,307,0,0
"3080",3080,3080,3080,1,13.5242482190663,3,1,42,34,37,0,0,0,0,0,0,0,0,0,0.33,0.33,0.33,0,0,0,0,0,0,0,0,0,503.101582914763,0,12.231555005867,11.66787751479,14.0426112520509,0,0,0,0,0,0,0,0,1,719,0,0
"3081",3081,3081,3081,1,12.9225866641746,6,0,44,40,55,7,46,52,0,0,0,0,0,0,0.166,0.166,0.166,0.166,0.166,0.166,0,0,0,0,0,0,562.865013250604,0,11.3092300060931,13.1075611039344,10.1474117796323,10.945642594976,11.0806765260795,12.6640188868136,0,0,0,0,0,0,704,0,0
"3082",3082,3082,3082,0,13.7814187790108,5,1,16,47,41,19,13,0,0,0,0,0,0,0,0.2,0.2,0.2,0.2,0.2,0,0,0,0,0,0,0,527.748996495704,0,12.6418455693281,7.17406798003331,10.6661166318245,13.9804579273837,10.7984362537483,0,0,0,0,0,0,9,661,1,0
"3083",3083,3083,3083,0,14.418737241314,5,0,5,20,16,33,52,0,0,0,0,0,0,0,0.2,0.2,0.2,0.2,0.2,0,0,0,0,0,0,0,368.230805791156,0,11.2888051365165,14.7281041532495,12.6418455693281,9.91540359655629,12.6640188868136,0,0,0,0,0,0,0,298,1,0
"3084",3084,3084,3084,1,16.9898715467739,1,1,50,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,450.788296305861,0,11.1255603693714,0,0,0,0,0,0,0,0,0,0,22,519,0,0
"3085",3085,3085,3085,0,13.6313364653311,1,0,39,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,387.773378735885,0,9.11173690987654,0,0,0,0,0,0,0,0,0,0,0,423,1,0
"3086",3086,3086,3086,1,13.5099965315519,4,1,36,26,2,7,0,0,0,0,0,0,0,0,0.25,0.25,0.25,0.25,0,0,0,0,0,0,0,0,402.450431521185,0,11.8739321105798,8.83553574538857,12.1012157080687,10.945642594976,0,0,0,0,0,0,0,8,438,0,0
"3087",3087,3087,3087,0,12.850264707167,1,1,49,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,408.284113745146,0,11.04926962007,0,0,0,0,0,0,0,0,0,0,5,391,1,0
"3088",3088,3088,3088,1,10.1898511361088,2,0,38,49,0,0,0,0,0,0,0,0,0,0,0.5,0.5,0,0,0,0,0,0,0,0,0,0,479.263474554598,0,9.73603882956232,11.04926962007,0,0,0,0,0,0,0,0,0,0,606,0,0
"3089",3089,3089,3089,0,13.4645364911836,2,0,48,27,0,0,0,0,0,0,0,0,0,0,0.5,0.5,0,0,0,0,0,0,0,0,0,0,486.25184372547,0,12.6319687988971,10.8196537490001,0,0,0,0,0,0,0,0,0,0,719,1,0
"3090",3090,3090,3090,0,11.0636016270492,3,0,37,55,29,0,0,0,0,0,0,0,0,0,0.33,0.33,0.33,0,0,0,0,0,0,0,0,0,393.590672618195,0,14.0426112520509,10.1474117796323,10.7250079784901,0,0,0,0,0,0,0,0,0,241,1,0
"3091",3091,3091,3091,0,15.1090478570941,1,0,54,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,475.877904946305,0,11.336725230796,0,0,0,0,0,0,0,0,0,0,0,406,1,0
"3092",3092,3092,3092,1,10.791353706536,1,0,45,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,502.306991061905,0,8.63967659646806,0,0,0,0,0,0,0,0,0,0,0,601,0,0
"3093",3093,3093,3093,1,11.0480343850864,1,0,25,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,446.289467236993,0,11.0426857338776,0,0,0,0,0,0,0,0,0,0,0,526,0,0
"3094",3094,3094,3094,1,14.7227850028528,2,0,10,21,0,0,0,0,0,0,0,0,0,0,0.5,0.5,0,0,0,0,0,0,0,0,0,0,456.30244565464,0,8.80820170856509,8.71505503742822,0,0,0,0,0,0,0,0,0,0,533,0,0
"3095",3095,3095,3095,0,14.805102355302,1,0,36,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,475.467466443495,0,11.8739321105798,0,0,0,0,0,0,0,0,0,0,0,636,1,0
"3096",3096,3096,3096,0,16.0099206442499,1,1,17,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,456.320952125041,0,9.51628646755361,0,0,0,0,0,0,0,0,0,0,14,621,1,0
"3097",3097,3097,3097,1,16.5756074652941,2,0,45,47,0,0,0,0,0,0,0,0,0,0,0.5,0.5,0,0,0,0,0,0,0,0,0,0,409.270743371552,0,8.63967659646806,7.17406798003331,0,0,0,0,0,0,0,0,0,0,401,0,0
"3098",3098,3098,3098,0,13.4844879709291,1,0,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,518.038021740832,0,9.54109737773958,0,0,0,0,0,0,0,0,0,0,0,787,1,0
"3099",3099,3099,3099,1,13.8588789988213,1,1,47,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,527.623892792272,0,7.17406798003331,0,0,0,0,0,0,0,0,0,0,7,760,0,0
"3100",3100,3100,3100,1,14.1822049563434,3,0,9,4,7,0,0,0,0,0,0,0,0,0,0.33,0.33,0.33,0,0,0,0,0,0,0,0,0,426.857388635292,0,7.80406012825676,6.76306352594885,10.945642594976,0,0,0,0,0,0,0,0,0,522,0,0
"3101",3101,3101,3101,0,12.3354339861866,1,0,47,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,389.884146414725,0,7.17406798003331,0,0,0,0,0,0,0,0,0,0,0,227,1,0
"3102",3102,3102,3102,0,11.4872062185218,1,0,25,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,415.471071434774,0,11.0426857338776,0,0,0,0,0,0,0,0,0,0,0,435,1,0
"3103",3103,3103,3103,0,13.0540239360721,1,1,53,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,555.53785621856,0,9.64516503595887,0,0,0,0,0,0,0,0,0,0,12,792,1,0
"3104",3104,3104,3104,0,12.5760425963407,1,1,51,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,486.231255247838,0,11.5123969955704,0,0,0,0,0,0,0,0,0,0,5,503,1,0
"3105",3105,3105,3105,1,11.3851463304841,2,0,55,42,0,0,0,0,0,0,0,0,0,0,0.5,0.5,0,0,0,0,0,0,0,0,0,0,594.534328175078,0,10.1474117796323,12.231555005867,0,0,0,0,0,0,0,0,0,0,779,0,0
"3106",3106,3106,3106,0,15.6541789311964,6,0,1,33,22,15,17,37,0,0,0,0,0,0,0.166,0.166,0.166,0.166,0.166,0.166,0,0,0,0,0,0,372.311055731495,0,8.98849581602542,9.91540359655629,9.80367878257245,8.29223077917004,9.51628646755361,14.0426112520509,0,0,0,0,0,0,328,1,0
"3107",3107,3107,3107,1,9.08098308201068,1,1,49,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,455.75778907354,0,11.04926962007,0,0,0,0,0,0,0,0,0,0,19,360,0,0
"3108",3108,3108,3108,0,12.7277919353003,2,1,44,55,0,0,0,0,0,0,0,0,0,0,0.5,0.5,0,0,0,0,0,0,0,0,0,0,468.429123311867,0,11.3092300060931,10.1474117796323,0,0,0,0,0,0,0,0,0,18,416,1,0
"3109",3109,3109,3109,1,11.8195945946987,2,0,18,9,0,0,0,0,0,0,0,0,0,0,0.5,0.5,0,0,0,0,0,0,0,0,0,0,422.283905065326,0,4.43451517905847,7.80406012825676,0,0,0,0,0,0,0,0,0,0,411,0,0
"3110",3110,3110,3110,1,11.7526938750582,2,0,17,40,0,0,0,0,0,0,0,0,0,0,0.5,0.5,0,0,0,0,0,0,0,0,0,0,381.841619951801,0,9.51628646755361,13.1075611039344,0,0,0,0,0,0,0,0,0,0,305,0,0
"3111",3111,3111,3111,1,13.3708590395538,6,0,30,1,17,23,45,26,0,0,0,0,0,0,0.166,0.166,0.166,0.166,0.166,0.166,0,0,0,0,0,0,475.892692351007,0,10.1384996975031,8.98849581602542,9.51628646755361,8.11225407772147,8.63967659646806,8.83553574538857,0,0,0,0,0,0,541,0,0
"3112",3112,3112,3112,0,11.1631496098214,5,0,19,54,34,49,25,0,0,0,0,0,0,0,0.2,0.2,0.2,0.2,0.2,0,0,0,0,0,0,0,382.873075824249,0,13.9804579273837,11.336725230796,11.66787751479,11.04926962007,11.0426857338776,0,0,0,0,0,0,0,367,1,0
"3113",3113,3113,3113,1,15.9027152186908,1,0,10,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,486.550363394148,0,8.80820170856509,0,0,0,0,0,0,0,0,0,0,0,719,0,0
"3114",3114,3114,3114,0,10.3577445869612,5,0,35,18,10,11,54,0,0,0,0,0,0,0,0.2,0.2,0.2,0.2,0.2,0,0,0,0,0,0,0,328.202799074311,0,11.8696938380526,4.43451517905847,8.80820170856509,9.29957302994508,11.336725230796,0,0,0,0,0,0,0,244,1,0
"3115",3115,3115,3115,0,15.53610202226,1,1,34,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,377.683046861354,0,11.66787751479,0,0,0,0,0,0,0,0,0,0,18,299,1,0
"3116",3116,3116,3116,0,14.5341108778418,2,0,20,37,0,0,0,0,0,0,0,0,0,0,0.5,0.5,0,0,0,0,0,0,0,0,0,0,368.372536911087,0,14.7281041532495,14.0426112520509,0,0,0,0,0,0,0,0,0,0,366,1,0
"3117",3117,3117,3117,0,16.829758235357,3,0,50,12,27,0,0,0,0,0,0,0,0,0,0.33,0.33,0.33,0,0,0,0,0,0,0,0,0,484.032271985207,0,11.1255603693714,12.6826547730217,10.8196537490001,0,0,0,0,0,0,0,0,0,568,1,0
"3118",3118,3118,3118,1,15.1625797272304,1,0,48,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,436.234011013562,0,12.6319687988971,0,0,0,0,0,0,0,0,0,0,0,358,0,0
"3119",3119,3119,3119,0,15.3788808491257,2,0,53,32,0,0,0,0,0,0,0,0,0,0,0.5,0.5,0,0,0,0,0,0,0,0,0,0,417.935438750748,0,9.64516503595887,9.60335949708028,0,0,0,0,0,0,0,0,0,0,405,1,0
"3120",3120,3120,3120,1,16.8291946087688,3,0,19,54,3,0,0,0,0,0,0,0,0,0,0.33,0.33,0.33,0,0,0,0,0,0,0,0,0,483.798107912342,0,13.9804579273837,11.336725230796,9.54109737773958,0,0,0,0,0,0,0,0,0,701,0,0
"3121",3121,3121,3121,1,11.917270761513,1,1,26,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,431.396463930832,0,8.83553574538857,0,0,0,0,0,0,0,0,0,0,12,415,0,0
"3122",3122,3122,3122,0,12.5717695387206,2,0,11,30,0,0,0,0,0,0,0,0,0,0,0.5,0.5,0,0,0,0,0,0,0,0,0,0,418.456060697905,0,9.29957302994508,10.1384996975031,0,0,0,0,0,0,0,0,0,0,485,1,0
"3123",3123,3123,3123,0,14.1350387762928,1,0,16,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,486.446304648075,0,12.6418455693281,0,0,0,0,0,0,0,0,0,0,0,615,1,0
"3124",3124,3124,3124,0,13.8960593814101,1,1,19,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,507.43605594942,0,13.9804579273837,0,0,0,0,0,0,0,0,0,0,8,650,1,0
"3125",3125,3125,3125,0,16.1746752012991,2,1,28,24,0,0,0,0,0,0,0,0,0,0,0.5,0.5,0,0,0,0,0,0,0,0,0,0,531.6369097529,0,10.5774280615315,9.51271047069275,0,0,0,0,0,0,0,0,0,13,720,1,0
"3126",3126,3126,3126,0,11.6369180059435,6,0,49,45,51,31,6,9,0,0,0,0,0,0,0.166,0.166,0.166,0.166,0.166,0.166,0,0,0,0,0,0,366.131629702974,0,11.04926962007,8.63967659646806,11.5123969955704,11.3233010955249,6.70776596349245,7.80406012825676,0,0,0,0,0,0,240,1,0
"3127",3127,3127,3127,1,10.8424466437302,3,0,22,30,16,0,0,0,0,0,0,0,0,0,0.33,0.33,0.33,0,0,0,0,0,0,0,0,0,460.026130673707,0,9.80367878257245,10.1384996975031,12.6418455693281,0,0,0,0,0,0,0,0,0,551,0,0
"3128",3128,3128,3128,1,15.8435619163598,1,0,8,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,429.761828968868,0,12.3105226427771,0,0,0,0,0,0,0,0,0,0,0,587,0,0
"3129",3129,3129,3129,0,13.2235844702463,5,0,56,51,3,27,36,0,0,0,0,0,0,0,0.2,0.2,0.2,0.2,0.2,0,0,0,0,0,0,0,350.614900508233,0,11.2095714437702,11.5123969955704,9.54109737773958,10.8196537490001,11.8739321105798,0,0,0,0,0,0,0,240,1,0
"3130",3130,3130,3130,1,13.9046415190797,5,0,49,5,30,18,37,0,0,0,0,0,0,0,0.2,0.2,0.2,0.2,0.2,0,0,0,0,0,0,0,476.852404310072,0,11.04926962007,11.2888051365165,10.1384996975031,4.43451517905847,14.0426112520509,0,0,0,0,0,0,0,657,0,0
"3131",3131,3131,3131,0,14.7645302311349,1,0,31,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,358.603487986104,0,11.3233010955249,0,0,0,0,0,0,0,0,0,0,0,277,1,0
"3132",3132,3132,3132,1,11.9070799663991,1,1,9,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,452.846806136582,0,7.80406012825676,0,0,0,0,0,0,0,0,0,0,11,669,0,0
"3133",3133,3133,3133,2,13.8695007260024,3,0,2,3,13,0,0,0,0,0,0,0,0,0,0.33,0.33,0.33,0,0,0,0,0,0,0,0,0,398.005074870214,0,12.1012157080687,9.54109737773958,10.7984362537483,0,0,0,0,0,0,0,0,0,339,0,1
"3134",3134,3134,3134,1,11.17239398548,1,1,41,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,489.99503723806,0,10.6661166318245,0,0,0,0,0,0,0,0,0,0,17,570,0,0
"3135",3135,3135,3135,1,13.0385068081514,2,0,20,53,0,0,0,0,0,0,0,0,0,0,0.5,0.5,0,0,0,0,0,0,0,0,0,0,396.127593912122,0,14.7281041532495,9.64516503595887,0,0,0,0,0,0,0,0,0,0,234,0,0
"3136",3136,3136,3136,0,14.261370138997,2,0,55,39,0,0,0,0,0,0,0,0,0,0,0.5,0.5,0,0,0,0,0,0,0,0,0,0,443.753158930955,0,10.1474117796323,9.11173690987654,0,0,0,0,0,0,0,0,0,0,465,1,0
"3137",3137,3137,3137,1,11.9587674065915,2,0,54,29,0,0,0,0,0,0,0,0,0,0,0.5,0.5,0,0,0,0,0,0,0,0,0,0,450.204953537452,0,11.336725230796,10.7250079784901,0,0,0,0,0,0,0,0,0,0,443,0,0
"3138",3138,3138,3138,1,12.6435615793063,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,335.998535465943,0,8.98849581602542,0,0,0,0,0,0,0,0,0,0,0,222,0,0
"3139",3139,3139,3139,0,15.989592126409,2,1,12,53,0,0,0,0,0,0,0,0,0,0,0.5,0.5,0,0,0,0,0,0,0,0,0,0,432.680041153535,0,12.6826547730217,9.64516503595887,0,0,0,0,0,0,0,0,0,2,534,1,0
"3140",3140,3140,3140,1,12.0905779355499,4,0,51,11,30,40,0,0,0,0,0,0,0,0,0.25,0.25,0.25,0.25,0,0,0,0,0,0,0,0,515.616976886016,0,11.5123969955704,9.29957302994508,10.1384996975031,13.1075611039344,0,0,0,0,0,0,0,0,664,0,0
"3141",3141,3141,3141,0,13.3866789451371,6,0,18,22,54,55,36,7,0,0,0,0,0,0,0.166,0.166,0.166,0.166,0.166,0.166,0,0,0,0,0,0,491.704741951324,0,4.43451517905847,9.80367878257245,11.336725230796,10.1474117796323,11.8739321105798,10.945642594976,0,0,0,0,0,0,702,1,0
"3142",3142,3142,3142,1,12.3453222281967,1,0,40,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,395.728028352322,0,13.1075611039344,0,0,0,0,0,0,0,0,0,0,0,351,0,0
"3143",3143,3143,3143,0,10.3523703443892,2,1,41,11,0,0,0,0,0,0,0,0,0,0,0.5,0.5,0,0,0,0,0,0,0,0,0,0,403.375477736137,0,10.6661166318245,9.29957302994508,0,0,0,0,0,0,0,0,0,8,381,1,0
"3144",3144,3144,3144,1,13.7325032756061,2,0,41,12,0,0,0,0,0,0,0,0,0,0,0.5,0.5,0,0,0,0,0,0,0,0,0,0,363.417497695917,0,10.6661166318245,12.6826547730217,0,0,0,0,0,0,0,0,0,0,300,0,0
"3145",3145,3145,3145,1,9.70945888629351,2,0,6,56,0,0,0,0,0,0,0,0,0,0,0.5,0.5,0,0,0,0,0,0,0,0,0,0,355.718073084137,0,6.70776596349245,11.2095714437702,0,0,0,0,0,0,0,0,0,0,364,0,0
"3146",3146,3146,3146,0,13.2369170744091,2,0,9,24,0,0,0,0,0,0,0,0,0,0,0.5,0.5,0,0,0,0,0,0,0,0,0,0,391.494259016621,0,7.80406012825676,9.51271047069275,0,0,0,0,0,0,0,0,0,0,316,1,0
"3147",3147,3147,3147,1,13.6688783745159,1,0,28,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,377.249355100341,0,10.5774280615315,0,0,0,0,0,0,0,0,0,0,0,250,0,0
"3148",3148,3148,3148,1,10.742964642619,1,1,17,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,487.710966343855,0,9.51628646755361,0,0,0,0,0,0,0,0,0,0,1,727,0,0
"3149",3149,3149,3149,0,13.636893424562,2,1,9,31,0,0,0,0,0,0,0,0,0,0,0.5,0.5,0,0,0,0,0,0,0,0,0,0,401.805805776572,0,7.80406012825676,11.3233010955249,0,0,0,0,0,0,0,0,0,5,344,1,0
"3150",3150,3150,3150,0,11.5716818140524,1,1,19,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,396.562876752162,0,13.9804579273837,0,0,0,0,0,0,0,0,0,0,17,405,1,0
"3151",3151,3151,3151,0,14.7381875742576,2,0,45,54,0,0,0,0,0,0,0,0,0,0,0.5,0.5,0,0,0,0,0,0,0,0,0,0,491.664962781129,0,8.63967659646806,11.336725230796,0,0,0,0,0,0,0,0,0,0,606,1,0
"3152",3152,3152,3152,0,13.7148900488531,11,0,44,5,41,36,20,28,3,34,55,56,25,0,0.09,0.09,0.09,0.09,0.09,0.09,0.09,0.09,0.09,0.09,0.09,0,485.618257010579,11.2095714437702,11.3092300060931,11.2888051365165,10.6661166318245,11.8739321105798,14.7281041532495,10.5774280615315,9.54109737773958,11.66787751479,10.1474117796323,11.0426857338776,0,0,592,1,0
"3153",3153,3153,3153,1,15.0681833809119,1,0,54,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,585.868799812513,0,11.336725230796,0,0,0,0,0,0,0,0,0,0,0,779,0,0
"3154",3154,3154,3154,1,12.1426517560889,2,0,10,42,0,0,0,0,0,0,0,0,0,0,0.5,0.5,0,0,0,0,0,0,0,0,0,0,434.4004046848,0,8.80820170856509,12.231555005867,0,0,0,0,0,0,0,0,0,0,563,0,0
"3155",3155,3155,3155,1,14.7734758114815,2,0,31,6,0,0,0,0,0,0,0,0,0,0,0.5,0.5,0,0,0,0,0,0,0,0,0,0,319.691058589785,0,11.3233010955249,6.70776596349245,0,0,0,0,0,0,0,0,0,0,257,0,0
"3156",3156,3156,3156,1,12.9217910046582,1,0,40,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,513.836738336157,0,13.1075611039344,0,0,0,0,0,0,0,0,0,0,0,768,0,0
"3157",3157,3157,3157,0,17.426876509762,1,1,26,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,471.641758083164,0,8.83553574538857,0,0,0,0,0,0,0,0,0,0,17,705,1,0
"3158",3158,3158,3158,0,12.5366683794932,2,0,48,19,0,0,0,0,0,0,0,0,0,0,0.5,0.5,0,0,0,0,0,0,0,0,0,0,378.253146987621,0,12.6319687988971,13.9804579273837,0,0,0,0,0,0,0,0,0,0,337,1,0
"3159",3159,3159,3159,1,11.0313471060856,2,0,4,33,0,0,0,0,0,0,0,0,0,0,0.5,0.5,0,0,0,0,0,0,0,0,0,0,522.990675260947,0,6.76306352594885,9.91540359655629,0,0,0,0,0,0,0,0,0,0,709,0,0
"3160",3160,3160,3160,0,15.8452178606026,1,0,43,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,430.328733392655,0,8.84212216695445,0,0,0,0,0,0,0,0,0,0,0,446,1,0
"3161",3161,3161,3161,0,12.4837702530685,1,0,51,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,446.699456363197,0,11.5123969955704,0,0,0,0,0,0,0,0,0,0,0,509,1,0
"3162",3162,3162,3162,0,13.8816816805738,1,0,16,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,429.658520609905,0,12.6418455693281,0,0,0,0,0,0,0,0,0,0,0,525,1,0
"3163",3163,3163,3163,1,13.5085704458543,2,1,21,42,0,0,0,0,0,0,0,0,0,0,0.5,0.5,0,0,0,0,0,0,0,0,0,0,504.978472032307,0,8.71505503742822,12.231555005867,0,0,0,0,0,0,0,0,0,21,762,0,0
"3164",3164,3164,3164,1,12.9487513448556,1,0,44,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,387.742789600956,0,11.3092300060931,0,0,0,0,0,0,0,0,0,0,0,201,0,0
"3165",3165,3165,3165,0,12.1345930003826,2,0,12,15,0,0,0,0,0,0,0,0,0,0,0.5,0.5,0,0,0,0,0,0,0,0,0,0,350.809097441563,0,12.6826547730217,8.29223077917004,0,0,0,0,0,0,0,0,0,0,332,1,0
"3166",3166,3166,3166,0,14.0520005526255,1,1,52,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,510.493288696543,0,12.6640188868136,0,0,0,0,0,0,0,0,0,0,6,542,1,0
"3167",3167,3167,3167,0,14.198579607826,2,0,37,47,0,0,0,0,0,0,0,0,0,0,0.5,0.5,0,0,0,0,0,0,0,0,0,0,443.029000845674,0,14.0426112520509,7.17406798003331,0,0,0,0,0,0,0,0,0,0,478,1,0
"3168",3168,3168,3168,0,12.806565397884,5,0,38,33,53,39,23,0,0,0,0,0,0,0,0.2,0.2,0.2,0.2,0.2,0,0,0,0,0,0,0,529.365226984591,0,9.73603882956232,9.91540359655629,9.64516503595887,9.11173690987654,8.11225407772147,0,0,0,0,0,0,0,765,1,0
"3169",3169,3169,3169,1,16.6911802688337,5,1,1,41,8,24,54,0,0,0,0,0,0,0,0.2,0.2,0.2,0.2,0.2,0,0,0,0,0,0,0,380.774826789682,0,8.98849581602542,10.6661166318245,12.3105226427771,9.51271047069275,11.336725230796,0,0,0,0,0,0,17,352,0,0
"3170",3170,3170,3170,1,12.9504895271334,4,0,49,37,16,23,0,0,0,0,0,0,0,0,0.25,0.25,0.25,0.25,0,0,0,0,0,0,0,0,532.12794605881,0,11.04926962007,14.0426112520509,12.6418455693281,8.11225407772147,0,0,0,0,0,0,0,0,795,0,0
"3171",3171,3171,3171,1,14.2384214241016,1,0,51,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,536.164655426518,0,11.5123969955704,0,0,0,0,0,0,0,0,0,0,0,738,0,0
"3172",3172,3172,3172,0,12.5116318426361,1,1,47,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,528.261529066318,0,7.17406798003331,0,0,0,0,0,0,0,0,0,0,11,796,1,0
"3173",3173,3173,3173,0,11.8755968136295,2,0,23,37,0,0,0,0,0,0,0,0,0,0,0.5,0.5,0,0,0,0,0,0,0,0,0,0,552.887806487214,0,8.11225407772147,14.0426112520509,0,0,0,0,0,0,0,0,0,0,788,1,0
"3174",3174,3174,3174,0,13.3698272565901,2,1,32,26,0,0,0,0,0,0,0,0,0,0,0.5,0.5,0,0,0,0,0,0,0,0,0,0,439.174373434976,0,9.60335949708028,8.83553574538857,0,0,0,0,0,0,0,0,0,14,502,1,0
"3175",3175,3175,3175,1,12.1385065399473,1,1,51,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,401.182248357535,0,11.5123969955704,0,0,0,0,0,0,0,0,0,0,13,339,0,0
"3176",3176,3176,3176,1,15.9574415099281,2,0,17,12,0,0,0,0,0,0,0,0,0,0,0.5,0.5,0,0,0,0,0,0,0,0,0,0,438.883730567377,0,9.51628646755361,12.6826547730217,0,0,0,0,0,0,0,0,0,0,585,0,0
